patch_url,mission_name,description,launch_date
http://www.seasky.org/space-exploration/assets/patches/SpaceX-Starlink.png,SpaceX Starkink 1,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-CRS-19.png,SpaceX CRS-19,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-JCSAT-18.png,SpaceX JCSAT-18,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-In-Flight-Abort.png,Crew Dragon In-Flight Abort Test,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-CRS-20.png,SpaceX CRS-20,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-DM-2.png,SpaceX Crew Demo 2,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-Crew-1.png,SpaceX Crew 1,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-CRS-21.png,SpaceX CRS-21,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-Crew-2.png,SpaceX Crew  2,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-CRS-22.png,SpaceX CRS-22,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-CRS-23.png,SpaceX CRS-23,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/Inspiration-4-NASA.png,Inspiration 4 (NASA),"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/Inspiration-4-SpaceX.png,Inspiration 4 (SpaceX),"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-Crew-3.png,SpaceX Crew 3,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-CRS-24.png,SpaceX CRS-24,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.","December 21, 2021"
http://www.seasky.org/space-exploration/assets/patches/SpaceX-Crew-4.png,SpaceX CRS-25,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-CRS-25.png,SpaceX Crew 5,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/SpaceX-CRS-26.png,CpaceX Crew 6,"With the retirement of the Space Shuttle program, a new initiative was started to entice private companies to invest in space travel. Several companies accepted the challenge and began to develop vehicles to ferry supplies and experiments to the International Space Station. SpaceX was the first to successfully launch a spacecraft into orbit. Founded by famed billioniare businnessman Elon Musk, SpaceX developed the Falcon 9 rocket and the Dragon capsule for ISS resupply missions. Orbital Sciences Corporation, now known as Orbital ATK, was next to send a mission to the ISS. Commercial spaceflight is poised to soon overtake NASA in the race for space. Several companies are competing to develop spacecraft for Earth orbit and beyond. Billionaire RIchard Branson of Virgin Galactic hopes to soon make space tourism a reality and is currently developing spacecraft to take paying passengers into low Earth orbit. SpaceX is developing a giant rocket ship that will rival the Apollo Staurn V and has announced their plans to establish a human colony on the planet Mars.",
http://www.seasky.org/space-exploration/assets/patches/NASA.png,National Aeronautics and Space Administration (NASA),"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/NASA-Worm.png,"NASA ""Worm"" Logo","Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/NASA-Seal.png,NASA Seal,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/KSC.png,Kennedy Space Center,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/KSC-50.png,Kennedy Space Center 50th Anniversary,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/KSC-Saturn.png,Kennedy Space Center Apollo/Saturn V Center,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Mission-Operations.png,NASA Mission Operations Directorate,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/NASA-40.png,NASA 40th Anniversary,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Flight-Crew.png,Flight Crew Operations,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/LWS.png,Living With a Star Program,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/LPSA.png,Lunar and Planetary Science Academy,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Exploration.png,NASA Exploration Systems Mission Directorate (ESMD),"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Orion-Test.png,Orion EFT-1,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Ares-Test.png,Ares I-X,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/CPAS.png,CEV Parachute Assembly System,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Ground-Ops.png,Ground Operations,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Commercial-Crew.png,Commercial Crew Program,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Commercial-Resupply.png,NASA Commercial Resupply Services,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Orion.png,NASA Orion Spacecraft,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
http://www.seasky.org/space-exploration/assets/patches/Ares.png,NASA Ares Spacecraft,"Space travel programs create their own unique program insignia graphics. NASA in particular has a variety of insignia to support their various operations and offices. The main NASA logo most people are familiar is also known in the industry as the ""meatball"" logo. It was in 1959 and is still used today. It is the official NASA insignia. The NASA seal is reserved for use in connection with more formal  and ceremonial events such as award presentations and press conferences. In In 1974, NASA attempted to design a more modern logo. It consisted of a stylized rendering of the letters N-A-S-A. Known in the industry as the ""worm"" logo, it was retired from official use in 1992. NASA has created insignia for its new upcoming space travel programs. These include the Constellation program, and the Orion, Ares, and Altair spacecraft which are currently undergoing production and testing.",
